Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,BRK-B,JPM,V,LLY,UNH,XOM,JNJ,PG,HD,MA,COST,ABBV,MRK,BAC,CVX,CRM,NFLX,AMD,PEP,KO,TMO,WMT,MCD,CSCO,KNSL,SAIA,MEDP,SSD,EXPO,FORM,CRVL,TKR,POWI,CALM,PLUS,FSS,ATKR,BRC,CNO,ENSG,FIX,GBCI,GPI,HLNE,HWKN,IBP,MC,OII,PRDO,SHOO,SLVM,^GSPC,^VIX
2023-12-20,192.48333740234375,362.8731384277344,47.97195816040039,152.1199951171875,137.0360107421875,346.2394714355469,355.3500061035156,157.0632781982422,251.84776306152344,559.6148071289062,489.1493225097656,92.60487365722656,141.87193298339844,133.82144165039062,324.99017333984375,412.6313781738281,636.4059448242188,138.13064575195312,97.4173583984375,30.937437057495117,133.92306518554688,255.82412719726562,48.926998138427734,135.47000122070312,149.81890869140625,53.583824157714844,515.168701171875,49.832435607910156,270.4204406738281,46.3419303894043,334.447509765625,436.5400085449219,303.1400146484375,189.22125244140625,81.84989166259766,39.099998474121094,80.06666564941406,75.35374450683594,78.49268341064453,47.87892532348633,75.93981170654297,74.6430435180664,150.83160400390625,56.33388137817383,26.182863235473633,109.85470581054688,205.35438537597656,38.93829345703125,290.4805908203125,104.9678955078125,69.91339111328125,174.73214721679688,49.970802307128906,21.219999313354492,16.51622200012207,40.299224853515625,45.72213363647461,4698.35009765625,13.670000076293945
2023-12-21,192.33509826660156,365.73211669921875,48.848419189453125,153.83999633789062,139.0963897705078,351.007568359375,356.1400146484375,157.9591827392578,254.22813415527344,561.3713989257812,492.894287109375,93.0255126953125,143.32518005371094,134.14686584472656,325.2792053222656,416.55645751953125,640.4110717773438,138.9501495361328,98.36972045898438,31.143808364868164,134.3330841064453,262.70501708984375,49.1609992980957,139.91000366210938,150.97628784179688,53.93726348876953,522.2404174804688,50.1858024597168,272.6662902832031,46.24887466430664,335.820556640625,450.6700134277344,309.3900146484375,192.10922241210938,83.00108337402344,40.68000030517578,81.88333129882812,76.42597961425781,79.52903747558594,48.624595642089844,78.67620086669922,75.1158447265625,151.75985717773438,57.133544921875,26.62099266052246,111.83524322509766,204.80897521972656,39.058929443359375,295.373046875,106.42498779296875,70.37555694580078,178.2381134033203,50.83884048461914,21.719999313354492,16.72444725036621,40.90351867675781,46.19860076904297,4746.75,13.649999618530273
2023-12-22,191.26815795898438,366.7503662109375,48.688873291015625,153.4199981689453,140.1563262939453,350.3136901855469,356.4700012207031,157.86483764648438,253.1408233642578,559.7914428710938,493.302001953125,93.19011688232422,143.8990936279297,135.09539794921875,324.9249572753906,417.20574951171875,646.6114501953125,141.09010314941406,99.58096313476562,31.35956573486328,134.63613891601562,261.8105773925781,48.67599868774414,139.60000610351562,151.61825561523438,54.244205474853516,524.7099609375,50.78557586669922,272.95635986328125,46.611793518066406,331.1142883300781,451.8500061035156,311.8299865722656,194.10328674316406,85.46656799316406,41.380001068115234,83.11333465576172,76.50257110595703,80.35425567626953,49.17083740234375,78.06591796875,75.6871337890625,154.69766235351562,57.34550857543945,26.59241485595703,112.76081085205078,206.03863525390625,39.012535095214844,294.979248046875,107.55613708496094,70.11006927490234,178.48782348632812,50.65986633300781,21.600000381469727,16.73391342163086,40.72412109375,46.05199432373047,4754.6298828125,13.029999732971191
2023-12-26,190.72476196289062,366.8287353515625,49.1365852355957,153.41000366210938,140.18605041503906,351.74114990234375,356.8299865722656,158.7984619140625,253.8559112548828,560.0661010742188,493.0365295410156,93.40043640136719,144.52850341796875,135.70912170410156,325.5960693359375,416.7826843261719,649.5192260742188,140.7987060546875,99.5162353515625,31.762943267822266,135.84835815429688,261.6926574707031,49.11899948120117,143.41000366210938,152.6852264404297,54.46743392944336,525.3544921875,50.70777130126953,274.041748046875,46.78859329223633,332.6863098144531,457.8599853515625,312.67999267578125,195.79286193847656,86.63694763183594,42.0099983215332,84.12666320800781,77.42163848876953,81.27544403076172,49.110145568847656,79.32584381103516,76.67211151123047,155.89376831054688,57.05647277832031,26.76386260986328,113.64659118652344,207.49636840820312,39.717803955078125,300.8559875488281,109.95267486572266,70.66072082519531,179.57325744628906,51.17890548706055,22.270000457763672,16.847496032714844,41.01681900024414,46.28105926513672,4774.75,12.989999771118164
2023-12-27,190.8235321044922,366.25103759765625,49.27418518066406,153.33999633789062,139.04690551757812,354.7149963378906,356.95001220703125,159.7509307861328,253.63055419921875,570.704833984375,495.6532287597656,92.96150207519531,144.72291564941406,135.82070922851562,324.86907958984375,417.46148681640625,656.589111328125,141.0354766845703,99.8398666381836,31.74417495727539,135.4026641845703,262.1840515136719,49.17900085449219,146.07000732421875,153.1735382080078,54.6069450378418,527.2886352539062,51.1843376159668,275.6231994628906,46.9374885559082,332.84552001953125,451.6400146484375,311.9800109863281,197.1189727783203,86.08053588867188,42.0,84.78333282470703,77.10570526123047,80.44063568115234,49.14482879638672,79.25695037841797,76.5145263671875,156.35311889648438,56.738529205322266,26.754335403442383,113.72618865966797,205.66180419921875,39.532203674316406,301.83056640625,110.9112777709961,70.55255126953125,180.01510620117188,51.5368537902832,22.31999969482422,16.98946762084961,40.9979362487793,45.905391693115234,4781.580078125,12.430000305175781
2023-12-28,191.24835205078125,367.4356994628906,49.378883361816406,153.3800048828125,138.90818786621094,355.2008056640625,357.57000732421875,160.5996856689453,255.07046508789062,570.0570678710938,497.6537170410156,91.61727905273438,144.93580627441406,135.5138397216797,323.7784729003906,419.3896179199219,652.94580078125,140.91709899902344,100.5703125,31.781694412231445,133.49522399902344,261.06341552734375,49.05099868774414,148.75999450683594,153.1645050048828,54.6441535949707,528.5680541992188,51.08384323120117,276.830322265625,46.974708557128906,333.5619201660156,448.42999267578125,310.6400146484375,197.354736328125,85.66802215576172,41.900001525878906,83.74333190917969,76.85679626464844,79.99921417236328,49.994544982910156,79.80816650390625,76.1993408203125,155.26220703125,56.69035720825195,26.82100486755371,113.23827362060547,204.73953247070312,39.43941116333008,304.478515625,110.42240905761719,69.7560806274414,178.2669219970703,51.20575714111328,21.6200008392334,16.771774291992188,40.365318298339844,45.465576171875,4783.35009765625,12.470000267028809
2023-12-29,190.21104431152344,368.17987060546875,49.378883361816406,151.94000244140625,138.37327575683594,350.8786926269531,356.6600036621094,160.41107177734375,255.02151489257812,572.0885620117188,499.1422119140625,91.42523956298828,145.0839080810547,136.26705932617188,323.0234375,419.57659912109375,649.9721069335938,141.11741638183594,100.80144500732422,31.584701538085938,132.95150756835938,258.6650390625,48.6879997253418,147.41000366210938,153.57138061523438,54.81157684326172,526.4356689453125,51.10977554321289,277.4572448730469,47.01193618774414,333.2336120605469,438.2200012207031,306.5299987792969,194.47654724121094,84.45927429199219,41.709999084472656,82.40333557128906,76.7323226928711,78.79016876220703,49.76043701171875,78.58760833740234,75.58863830566406,153.109130859375,56.545833587646484,26.573368072509766,111.73466491699219,203.95614624023438,38.34437561035156,299.97991943359375,108.74482727050781,69.24474334716797,175.60623168945312,50.230323791503906,21.280000686645508,16.62033462524414,39.65714645385742,44.99827575683594,4769.830078125,12.449999809265137
2024-01-02,183.40402221679688,363.1179504394531,48.028785705566406,149.92999267578125,136.8675994873047,343.2754821777344,362.4599914550781,162.27828979492188,253.5718231201172,581.1961059570312,511.34423828125,93.60160064697266,148.0736846923828,138.31285095214844,321.65325927734375,415.0317077636719,640.6865844726562,145.53387451171875,104.70333862304688,31.80046272277832,133.2367401123047,251.77420043945312,46.849998474121094,138.5800018310547,156.3472900390625,55.639373779296875,539.6862182617188,51.64146041870117,277.9532165527344,47.002628326416016,344.7655944824219,427.5,305.5899963378906,190.2526397705078,87.21255493164062,40.349998474121094,82.02333068847656,75.52606964111328,76.89022064208984,49.14482879638672,79.08960723876953,74.15055084228516,156.10433959960938,59.02195358276367,26.69718360900879,114.16433715820312,200.39605712890625,38.87333679199219,300.23583984375,107.1631088256836,68.8514175415039,173.5218505859375,49.82761764526367,20.649999618530273,16.970535278320312,39.9404182434082,45.48390579223633,4742.830078125,13.199999809265137
2024-01-03,182.03074645996094,362.8536071777344,47.431522369384766,148.47000122070312,137.61053466796875,341.4714050292969,366.75,161.57101440429688,252.70001220703125,606.2222900390625,513.89453125,94.38802337646484,148.9993438720703,137.47593688964844,315.2962646484375,411.9623718261719,634.8178100585938,146.11669921875,106.11798858642578,31.4533748626709,135.7770538330078,247.55714416503906,47.0260009765625,135.32000732421875,156.3834686279297,55.76959228515625,524.4817504882812,51.64470291137695,275.4734802246094,47.36836624145508,347.442138671875,418.7900085449219,296.1199951171875,183.7013702392578,82.24323272705078,38.900001525878906,79.22000122070312,73.7836685180664,75.25894927978516,47.56678771972656,77.90843200683594,72.16085052490234,147.5397491455078,58.36678695678711,26.001895904541016,112.30223846435547,194.32704162597656,36.915279388427734,282.9600524902344,103.76005554199219,66.61931610107422,167.6913604736328,48.71794891357422,20.6200008392334,16.68659019470215,38.60906982421875,45.00454330444336,4704.81005859375,14.039999961853027
2024-01-04,179.7189483642578,360.24920654296875,47.859283447265625,144.57000732421875,135.1043701171875,344.09820556640625,363.67999267578125,162.6432342529297,254.29664611816406,603.081787109375,517.1085205078125,93.56501770019531,148.68460083007812,138.2291259765625,315.6037902832031,412.9461364746094,638.4216918945312,147.0272674560547,108.18912506103516,31.70665168762207,134.28851318359375,246.96734619140625,47.46699905395508,136.00999450683594,155.0452423095703,55.58356475830078,532.9517211914062,51.14543533325195,272.9937744140625,46.965118408203125,356.5562438964844,421.2200012207031,292.8500061035156,182.75706481933594,82.96273803710938,38.209999084472656,78.77666473388672,74.78890228271484,74.15544891357422,48.815345764160156,77.76078033447266,71.62895965576172,146.324462890625,58.00067138671875,25.687591552734375,113.3577651977539,195.6360626220703,37.29575729370117,279.642578125,103.30949401855469,66.28497314453125,164.8097381591797,48.53002166748047,20.209999084472656,16.847496032714844,38.259700775146484,44.53440475463867,4688.68017578125,14.130000114440918
2024-01-05,178.99774169921875,360.0632019042969,48.95510482788086,145.24000549316406,134.4506072998047,348.8862609863281,365.5899963378906,163.45924377441406,254.37498474121094,607.0564575195312,509.4858703613281,93.84851837158203,149.14744567871094,137.0853729248047,319.65850830078125,412.601806640625,645.9644775390625,147.64649963378906,108.38329315185547,32.297637939453125,134.05674743652344,246.84934997558594,47.40599822998047,138.5800018310547,152.7576141357422,55.499855041503906,526.8720703125,50.80503463745117,270.4204406738281,46.97449493408203,356.7751770019531,419.1400146484375,294.9700012207031,180.76022338867188,82.8188247680664,37.65999984741211,77.22000122070312,75.28672790527344,73.29183959960938,47.95695114135742,74.21726989746094,71.0576400756836,145.81729125976562,57.85614776611328,25.897127151489258,113.52703857421875,194.25762939453125,37.36071014404297,278.3333740234375,103.34784698486328,65.12468719482422,167.3839874267578,48.80744171142578,20.760000228881836,16.2701358795166,38.65627670288086,44.22097396850586,4697.240234375,13.350000381469727
2024-01-08,183.32496643066406,366.85809326171875,52.10198974609375,149.10000610351562,137.5312957763672,355.5378112792969,368.17999267578125,163.22201538085938,257.16668701171875,614.3974609375,508.67059326171875,92.2848129272461,149.51768493652344,138.266357421875,324.3096923828125,415.7744445800781,651.5574951171875,146.99996948242188,108.5312271118164,32.04435348510742,133.25457763671875,256.4335632324219,48.50299835205078,146.17999267578125,152.9113006591797,55.90910339355469,536.9387817382812,51.30429458618164,273.1434631347656,47.32147979736328,359.1531677246094,430.82000732421875,304.19000244140625,184.03582763671875,85.68720245361328,38.63999938964844,77.01667022705078,75.55477142333984,74.12665557861328,47.896270751953125,74.9456558227539,71.78655242919922,149.4344940185547,58.0584831237793,25.982847213745117,114.8016128540039,197.29212951660156,37.676231384277344,279.4949645996094,105.68685913085938,66.37348175048828,173.07040405273438,50.19452667236328,20.40999984741211,16.336393356323242,39.005638122558594,45.28110122680664,4763.5400390625,13.079999923706055
2024-01-09,182.91001892089844,367.93511962890625,52.98642349243164,151.3699951171875,139.62139892578125,354.3185119628906,366.8999938964844,161.9315643310547,257.94049072265625,613.8577880859375,510.4245910644531,91.14176177978516,149.61026000976562,138.8335723876953,322.6878967285156,416.3853759765625,656.9633178710938,147.80130004882812,109.5020751953125,31.547178268432617,129.86749267578125,256.8955078125,48.20899963378906,149.25999450683594,151.1571502685547,55.806800842285156,537.4048461914062,51.647945404052734,272.1797180175781,46.805686950683594,360.40692138671875,430.07000732421875,300.19000244140625,180.91758728027344,85.50493621826172,38.77000045776367,77.75,74.98037719726562,74.13626861572266,47.211280822753906,74.26646423339844,71.76685333251953,146.48716735839844,58.121341705322266,25.31612777709961,113.78593444824219,197.2822265625,37.04520034790039,278.5500183105469,104.4406509399414,65.48849487304688,174.94345092773438,48.94166946411133,19.5,16.052444458007812,39.22281265258789,44.05504608154297,4756.5,12.760000228881836
2024-01-10,183.94737243652344,374.7691955566406,54.19293212890625,153.72999572753906,140.93885803222656,367.2450256347656,367.9200134277344,162.27317810058594,259.1452941894531,618.480224609375,509.732421875,90.2456283569336,149.8323974609375,139.4287109375,332.57757568359375,421.9719543457031,662.4579467773438,150.15069580078125,109.89966583251953,31.5190372467041,128.79788208007812,259.63812255859375,47.83300018310547,148.5399932861328,150.93106079101562,55.992820739746094,539.4679565429688,52.289852142333984,275.1927490234375,47.115169525146484,369.8792724609375,435.9800109863281,286.95001220703125,180.60281372070312,84.21944427490234,38.65999984741211,78.0433349609375,75.26758575439453,74.02111053466797,47.28932189941406,75.27047729492188,72.3676986694336,146.4392852783203,58.62431335449219,25.63996696472168,113.97512817382812,201.42738342285156,37.676231384277344,279.0421447753906,106.54002380371094,65.96049499511719,178.25733947753906,48.07362747192383,19.110000610351562,16.080839157104492,39.41166305541992,43.2714729309082,4783.4501953125,12.6899995803833
2024-01-11,183.3546142578125,376.5903625488281,54.6635627746582,155.17999267578125,140.7407684326172,366.4519958496094,363.3399963378906,161.58999633789062,258.6261291503906,623.9074096679688,511.6664733886719,90.22733306884766,149.1659393310547,139.958740234375,332.3258972167969,420.44476318359375,663.2653198242188,149.13992309570312,109.5020751953125,31.096906661987305,129.49314880371094,266.7648010253906,49.222999572753906,148.02000427246094,150.2167510986328,55.63007354736328,541.5208740234375,52.23150634765625,275.2488708496094,47.30272674560547,373.2820739746094,433.6499938964844,285.29998779296875,181.21267700195312,85.97502136230469,39.29999923706055,77.75,75.6313705444336,73.78121948242188,47.02920150756836,75.66419982910156,72.25935363769531,145.20486450195312,57.705440521240234,25.725688934326172,115.27960205078125,204.05531311035156,37.41639709472656,277.9691467285156,105.79229736328125,65.3311767578125,177.73863220214844,47.16083526611328,19.170000076293945,16.232275009155273,39.66659164428711,43.160850524902344,4780.240234375,12.4399995803833
2024-01-12,183.6806182861328,380.35003662109375,54.55188751220703,154.6199951171875,141.3053741455078,371.2299499511719,363.6199951171875,160.40390014648438,258.76336669921875,630.9736328125,494.439697265625,91.39781188964844,150.31373596191406,140.04246520996094,331.56158447265625,422.789794921875,672.7774047851562,149.2961883544922,109.68699645996094,30.768583297729492,131.26690673828125,267.3055114746094,49.215999603271484,146.55999755859375,151.24752807617188,56.16953659057617,539.8546752929688,52.29957580566406,274.61260986328125,47.20895004272461,380.8441162109375,439.8599853515625,286.7300109863281,179.2158203125,88.08554077148438,39.2599983215332,77.50333404541016,75.07610321044922,73.98271942138672,47.61013412475586,75.61498260498047,73.11628723144531,144.40103149414062,57.65707778930664,25.82093048095703,116.87281036376953,201.63563537597656,37.017364501953125,269.6018981933594,107.87249755859375,65.18367767333984,179.29473876953125,47.60829162597656,19.700000762939453,16.383716583251953,39.61937713623047,43.197723388671875,4783.830078125,12.699999809265137
2024-01-16,181.41822814941406,382.1123962402344,56.219051361083984,153.16000366210938,141.1468963623047,364.2611999511719,361.1000061035156,159.39813232421875,259.8114013671875,622.7789306640625,492.20220947265625,89.3311996459961,148.58277893066406,139.28924560546875,334.096923828125,422.05084228515625,671.0542602539062,148.45042419433594,109.55756378173828,30.130699157714844,128.075927734375,264.6120910644531,48.124000549316406,158.74000549316406,150.2529296875,55.7974967956543,537.5536499023438,52.46492004394531,272.3855285644531,47.443397521972656,386.49566650390625,437.989990234375,286.6700134277344,177.88783264160156,86.47386169433594,39.779998779296875,77.01000213623047,74.66444396972656,73.95393371582031,47.159263610839844,74.21726989746094,73.06704711914062,142.77426147460938,57.73445129394531,25.58281898498535,116.1558609008789,200.534912109375,36.50697326660156,268.568359375,108.76399993896484,63.826717376708984,177.80587768554688,47.92148971557617,19.329999923706055,16.667661666870117,39.694923400878906,42.7552375793457,4765.97998046875,13.84000015258789
2024-01-17,180.4796600341797,381.3291320800781,55.89100646972656,151.7100067138672,140.13653564453125,365.163330078125,359.2900085449219,158.54417419433594,261.1729736328125,617.2239990234375,497.6916809082031,88.68194580078125,148.49948120117188,139.4287109375,331.5522766113281,421.1344909667969,673.7129516601562,148.9652557373047,109.22468566894531,29.830516815185547,127.56786346435547,266.82379150390625,48.03300094604492,160.1699981689453,150.49705505371094,55.7974967956543,534.826171875,52.218536376953125,272.4510498046875,47.17143630981445,390.7641906738281,431.739990234375,284.8699951171875,178.17312622070312,85.14039611816406,39.08000183105469,76.44999694824219,74.15702819824219,73.67565155029297,46.9251594543457,73.78416442871094,71.60924530029297,142.5063018798828,57.328216552734375,25.497098922729492,114.47301483154297,200.75306701660156,36.51625061035156,268.0859680175781,109.33914947509766,63.364559173583984,176.19212341308594,47.679866790771484,19.440000534057617,16.591943740844727,39.26057815551758,42.7368049621582,4739.2099609375,14.789999961853027
2024-01-18,186.35801696777344,385.6371765136719,56.941959381103516,153.5,142.12753295898438,372.855712890625,362.3800048828125,158.8572998046875,262.652099609375,611.7673950195312,489.5380554199219,88.51734924316406,149.22146606445312,138.6248779296875,333.60284423828125,424.38592529296875,676.78515625,150.1235809326172,109.60379791259766,29.764856338500977,126.40912628173828,269.79241943359375,48.53099822998047,162.6699981689453,151.1571502685547,55.95560836791992,539.953857421875,52.92204666137695,275.4454345703125,47.59345245361328,395.44061279296875,441.5299987792969,291.5199890136719,180.70115661621094,85.70640563964844,40.790000915527344,76.99666595458984,74.91334533691406,75.03824615478516,47.07256317138672,74.46333312988281,72.87004852294922,146.18092346191406,57.52166748046875,25.706632614135742,115.50861358642578,202.8653106689453,36.74824905395508,269.26727294921875,110.52784729003906,63.826717376708984,180.74514770507812,47.644081115722656,20.030000686645508,16.591943740844727,39.65714645385742,43.44662094116211,4780.93994140625,14.130000114440918
2024-01-19,189.25271606445312,390.33685302734375,59.31906509399414,155.33999633789062,145.00022888183594,380.1120300292969,366.989990234375,161.59947204589844,265.3555603027344,616.900146484375,477.4213562011719,88.65450286865234,149.65650939941406,138.09152221679688,337.8067626953125,430.3568420410156,684.3278198242188,151.47496032714844,109.92739868164062,30.224510192871094,126.7834701538086,276.103271484375,48.29499816894531,174.22999572753906,149.9002685546875,55.648677825927734,547.2236328125,52.64323425292969,281.21893310546875,48.08110046386719,396.75396728515625,450.82000732421875,295.70001220703125,179.353515625,85.61046600341797,42.43000030517578,77.913330078125,75.5164794921875,78.92450714111328,46.951171875,75.65435791015625,73.10643768310547,146.4297332763672,57.92790222167969,26.078088760375977,115.4687728881836,202.9942169189453,38.07526779174805,269.64129638671875,113.79669952392578,64.18069458007812,184.097412109375,48.21681213378906,20.209999084472656,16.62033462524414,39.18504333496094,44.04582595825195,4839.81005859375,13.300000190734863
2024-01-22,191.5546417236328,388.2220153808594,59.48159408569336,154.77999877929688,144.6139373779297,378.45654296875,368.05999755859375,161.4097137451172,265.6494140625,619.1574096679688,486.36187744140625,88.53564453125,150.38775634765625,138.3628692626953,332.4750671386719,433.283203125,681.9054565429688,152.04493713378906,110.42669677734375,30.534069061279297,127.00629425048828,275.5331726074219,48.57099914550781,168.17999267578125,149.29444885253906,55.40684509277344,548.850341796875,52.64646911621094,279.2351379394531,48.36244583129883,404.0473937988281,468.9100036621094,299.7900085449219,183.05213928222656,86.541015625,43.04999923706055,79.42666625976562,76.45469665527344,79.0396499633789,47.74018859863281,76.7666244506836,73.73684692382812,148.73593139648438,58.837100982666016,26.506698608398438,116.97237396240234,207.65504455566406,38.70629119873047,274.130126953125,114.8703384399414,65.40982818603516,190.45620727539062,49.71128845214844,20.59000015258789,17.254480361938477,40.082061767578125,44.70033645629883,4850.43017578125,13.1899995803833
